"","hh_id","d1","d_start","d2","index_random","random_number","random_percentage_price","d_amount","d_3","d_3b","d_3b_oth","d_4","d_4b","d_4b_oth","d_5","d_5b","d_5b_oth","d_6","d_6b","d_6b_oth","d_7","d_8","d_8oth","d_9","d_10","elc_aggr_tier","locality"
"386",1022501221004,"No","2017-11-30T06:56:33-05:00",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",1000,300,"Tier 0",0
"387",1022501221006,"No","2017-11-30T08:32:46-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,500,"Tier 0",0
"388",1022501221008,"No","2017-11-30T07:34:54-05:00",1,5,1,10000,10000,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,100,"Tier 0",0
"389",1022501221009,"No","2017-11-30T08:43:06-05:00",1,3,0.57,5699,5699,"No","Monthly fee is too expensive","","No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",888,200,"Tier 0",0
"390",1022501221010,"No","2017-11-30T07:31:40-05:00",1,4,0.71,7100,7100,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"391",1022501221101,"No","2017-11-30T08:17:40-05:00",1,5,1,10000,10000,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"392",2000504560102,"No","2017-12-20T07:35:20",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,1000,"Tier 0",0
"393",2000504560201,"No","2017-11-16T06:54:42-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,1500,"Tier 0",0
"394",2000504560203,"No","2017-11-16T07:46:15-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,2000,"Tier 0",0
"395",2000504560205,"No","2017-11-16T07:34:01-05:00",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"396",2000504560601,"No","2017-11-15T08:10:54-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"397",2000504561001,"No","2017-11-16T06:49:23-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",3000,888,"Tier 0",0
"398",2000504561002,"No","2017-11-16T07:25:56-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"399",2000504561201,"No","2017-11-16T08:03:19-05:00",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",500,500,"Tier 0",0
"400",2000504561202,"No","2017-11-15T07:28:18-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"401",2000504561203,"No","2017-11-16T06:53:09-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"402",2000504561301,"No","2017-11-16T07:42:13-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"403",2000504561302,"No","2017-11-16T08:18:02-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2500,2000,"Tier 0",0
"404",2000504561601,"No","2017-11-16T08:34:52-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"405",2000504561701,"No","2017-11-16T06:50:13-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"406",2000515600103,"No","2017-11-17T05:15:15-05:00",2,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,300,"Tier 0",0
"407",2000515600310,"No","2017-11-17T06:09:51-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"408",2000515600402,"No","2017-11-17T07:41:34-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",3500,2000,"Tier 0",0
"409",2000515601201,"No","2017-11-17T06:47:04-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",888,888,"Tier 0",0
"410",2000515601701,"No","2017-11-17T07:00:58-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",5000,5,"Tier 0",0
"411",2000515602401,"No","2017-11-17T05:56:12-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",6000,500,"Tier 0",0
"412",2000515602702,"No","2017-11-17T06:33:34-05:00",1,1,0.29,2900,2900,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","",500,300,"Tier 0",0
"413",2000515603201,"No","2017-11-17T07:18:39-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1000,1500,"Tier 0",0
"414",2000515603302,"No","2017-11-17T07:55:55-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,500,"Tier 0",0
"415",2000515603502,"No","2017-11-17T06:52:03-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,1200,"Tier 0",0
"416",2000515604401,"No","2017-11-17T08:21:09-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,500,"Tier 0",0
"417",2000515604409,"No","2017-11-17T07:31:24-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,2000,"Tier 0",0
"418",2000515604411,"No","2017-11-17T06:35:18-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",500,200,"Tier 0",0
"419",2000515604601,"No","2017-11-17T05:53:08-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",300,150,"Tier 0",0
"420",2003500840103,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"421",2003500840401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"422",2003500841301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"423",2003500841402,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"424",2003500841704,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"425",2003500842002,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"426",2003500842202,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",1
"427",2003500842501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"428",2003500842601,"No","2017-11-15T09:12:33-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,500,"Tier 0",1
"429",2003500843001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"430",2003500843101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"431",2003500843401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"432",2003500843403,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"433",2003500843408,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"434",2003508340103,"No","2017-12-02T06:40:10",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,100,"Tier 0",1
"435",2003508340104,"No","2017-12-02T07:03:18",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,500,"Tier 0",1
"436",2003508340301,"No","2017-12-02T05:21:22",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,500,"Tier 0",1
"437",2003508340302,"No","2017-12-02T05:34:35",1,5,1,10000,10000,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",888,100,"Tier 0",1
"438",2003508340501,"No","2017-12-02T06:34:05",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"439",2003508340502,"No","2017-12-02T05:33:11",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",100,50,"Tier 0",1
"440",2003508340504,"No","2017-12-02T06:58:07",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1000,500,"Tier 0",1
"441",2003508340505,"No","2017-12-02T08:18:51",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,800,"Tier 0",1
"442",2003508340506,"No","2017-12-02T07:38:40",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,1700,"Tier 0",1
"443",2003508340507,"No","2017-12-02T06:25:09",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",4000,300,"Tier 0",1
"444",2003508340508,"No","2017-12-02T05:11:10",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",1
"445",2003508340601,"No","2017-12-02T05:51:45",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",1
"446",2003508340602,"No","2017-12-02T06:35:41",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",1
"447",2003508340603,"No","2017-12-02T05:11:55",1,4,0.71,7100,7100,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"448",2003509020103,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"449",2003509020301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"450",2003509021301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"451",2003509021302,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"452",2003509021801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"453",2003509022004,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"454",2003509022006,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"455",2003509022102,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"456",2003509022105,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"457",2003509022203,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"458",2003509022405,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"459",2003509022702,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"460",2003509023202,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"461",2003509023205,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",1
"462",2004508700801,"No","2017-11-12T06:39:54-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,2500,"Tier 0",0
"463",2004508700901,"No","2017-11-11T18:25:04-05:00",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Electricity service is unreliable","",888,888,"Tier 0",0
"464",2004508701603,"No","2017-11-12T07:14:58-05:00",2,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,500,"Tier 0",0
"465",2004508701701,"No","2017-11-12T06:52:30-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,1000,"Tier 0",0
"466",2004508701801,"No","2017-11-12T07:59:46-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,0,"Tier 0",0
"467",2004508702003,"No","2017-11-11T19:43:02-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Do not need grid connection","",NA,NA,"",888,500,"Tier 0",0
"468",2004508702004,"No","2017-11-12T06:25:46-05:00",2,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"469",2004508702005,"No","2017-11-12T08:37:00-05:00",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,888,"Tier 0",0
"470",2004508702008,"No","2017-11-12T09:34:00-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"471",2004508702102,"No","2017-11-12T07:19:24-05:00",2,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"472",2004508702401,"No","2017-11-12T08:08:55-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,3000,"Tier 0",0
"473",2004508702501,"No","2017-11-12T08:57:16-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,2500,"Tier 0",0
"474",2004508702802,"No","2017-11-11T20:48:40-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","",888,888,"Tier 0",0
"475",2004508702803,"No","2017-11-12T08:53:08-05:00",1,4,0.71,7100,7100,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,0,"Tier 0",0
"476",2005501100103,"No","2017-11-16T05:40:38-05:00",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"477",2005501100105,"No","2017-11-17T05:46:41-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"478",2005501100108,"No","2017-11-17T06:52:30-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"479",2005501100201,"No","2017-11-17T07:35:24-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"480",2005501100202,"No","2017-11-16T06:34:12-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Do not need grid connection","",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"481",2005501100203,"No","2017-11-16T07:19:33-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"482",2005501100204,"No","2017-11-17T05:33:47-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,2000,"Tier 0",0
"483",2005501100305,"No","2017-11-17T05:34:15-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"484",2005501100308,"No","2017-11-17T06:18:49-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"485",2005501100510,"No","2017-11-17T06:55:26-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"486",2005501100511,"No","2017-11-17T07:07:30-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,1500,"Tier 0",0
"487",2005501100602,"No","2017-11-17T07:28:21-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2500,2000,"Tier 0",0
"488",2005501100706,"No","2017-11-17T06:21:34-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,2000,"Tier 0",0
"489",2005501101701,"No","2017-11-17T06:50:32-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2500,2000,"Tier 0",0
"490",2005503121402,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"491",2005503121503,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"492",2005503122201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"493",2005503123005,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"494",2005503123501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"495",2005503124002,"No","2017-11-22T11:09:43-05:00",2,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1500,1000,"Tier 0",0
"496",2005503124201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"497",2005503124301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"498",2005503124601,"No","2017-12-16T05:58:22",1,0,0.14,1400,1400,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",3000,500,"Tier 0",0
"499",2005503124702,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 4",0
"500",2005503126005,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"501",2005503126007,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"502",2005503126101,"No","2017-11-22T09:11:57-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",20000,1000,"Tier 0",0
"503",2005503126901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"504",2007516860101,"No","2017-11-28T06:19:34",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 0",0
"505",2007516860103,"No","2017-11-28T05:49:23",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"506",2007516860109,"No","2017-11-28T06:50:41",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3500,2000,"Tier 0",0
"507",2007516860110,"No","2017-11-28T08:24:10-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",4000,1700,"Tier 0",0
"508",2007516860207,"No","2017-11-28T08:00:20-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,300,"Tier 0",0
"509",2007516860209,"No","2017-11-28T09:49:17-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3500,500,"Tier 0",0
"510",2007516860301,"No","2017-11-28T07:40:32-05:00",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",7500,500,"Tier 0",0
"511",2007516860401,"No","2017-11-28T06:12:03-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"512",2007516860402,"No","2017-11-28T07:08:25-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,300,"Tier 0",0
"513",2007516860901,"No","2017-11-28T08:14:40",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"514",2007516861301,"No","2017-11-28T06:16:31-05:00",1,5,1,10000,10000,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",5000,1500,"Tier 0",0
"515",2007516861601,"No","2017-11-28T08:47:28-05:00",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",4500,500,"Tier 0",0
"516",2007516861701,"No","2017-11-28T06:24:27-05:00",1,3,0.57,5699,5699,"No","Electricity service is unreliable","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Don’t Know","Electricity service is unreliable","",888,100,"Tier 0",0
"517",2007516861702,"No","2017-11-28T05:44:44-05:00",2,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1500,200,"Tier 0",0
"518",2009501280101,"No","2017-12-01T06:24:12-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Monthly fee is too expensive","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",500,100,"Tier 0",1
