"","hh_id","g2","g3","g_4","g_5","g_6","g_7","g_8","g_9","interview__key","cs_aggr_tier","elc_aggr_tier","locality"
"15655",11016501240201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15656",11016501240301,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15657",11016501240301,"Flashlights","Yes",3,200,12,12,"Regular source of lighting",9,"30-32-62-17","Tier 1","Tier 0",0
"15658",11016501240301,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15659",11016501240301," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15660",11016501240301,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15661",11016501240502,"Lanterns","Yes",3,2250,7,11,"Regular source of lighting",16,"96-77-67-27","Tier 1","Tier 0",0
"15662",11016501240502,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15663",11016501240502,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15664",11016501240502," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15665",11016501240502,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15666",11016501240701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15667",11016501240701,"Flashlights","Yes",1,250,12,5,"Regular source of lighting",12,"52-34-57-33","Tier 1","Tier 0",0
"15668",11016501240701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15669",11016501240701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15670",11016501240701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15671",11016501240702,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15672",11016501240702,"Flashlights","Yes",1,350,12,5,"Regular source of lighting",2,"70-56-22-76","Tier 0","Tier 0",0
"15673",11016501240702,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15674",11016501240702," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15675",11016501240702,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15676",11016501240801,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15677",11016501240801,"Flashlights","Yes",2,300,12,4,"Back-up source of lighting",6,"71-67-58-32","Tier 1","Tier 2",0
"15678",11016501240801,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15679",11016501240801," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15680",11016501240801,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15681",11016501240802,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15682",11016501240802,"Flashlights","Yes",3,200,12,8,"Regular source of lighting",36,"90-75-69-50","Tier 1","Tier 0",0
"15683",11016501240802,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15684",11016501240802," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15685",11016501240802,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15686",11016501241002,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15687",11016501241002,"Flashlights","Yes",1,1000,12,11,"Regular source of lighting",36,"35-14-47-08","Tier 1","Tier 0",0
"15688",11016501241002,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15689",11016501241002," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15690",11016501241002,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15691",11016501241101,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15692",11016501241101,"Flashlights","Yes",3,350,12,7,"Regular source of lighting",36,"82-01-95-12","Tier 0","Tier 0",0
"15693",11016501241101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15694",11016501241101," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15695",11016501241101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"15696",11016501241401,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15697",11016501241401,"Flashlights","Yes",5,2500,12,10,"Regular source of lighting",80,"26-67-23-32","Tier 1","Tier 0",0
"15698",11016501241401,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15699",11016501241401," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15700",11016501241401,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15701",11016501241501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15702",11016501241501,"Flashlights","Yes",2,400,12,5,"Back-up source of lighting",32,"03-10-91-55","Tier 1","Tier 0",0
"15703",11016501241501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15704",11016501241501," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15705",11016501241501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15706",11016501241703,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15707",11016501241703,"Flashlights","Yes",1,200,12,12,"Regular source of lighting",8,"99-63-57-47","Tier 1","Tier 0",0
"15708",11016501241703,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15709",11016501241703," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15710",11016501241703,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15711",11016501241901,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 1",0
"15712",11016501241901,"Flashlights","Yes",3,500,6,4,"Back-up source of lighting",36,"68-84-43-40","Tier 1","Tier 1",0
"15713",11016501241901,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 1",0
"15714",11016501241901," Radio","Yes",2,900,12,3,"No light available",16,"68-84-43-40","Tier 1","Tier 1",0
"15715",11016501241901,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 1",0
"15716",11016501242001,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15717",11016501242001,"Flashlights","Yes",7,150,12,10,"Regular source of lighting",168,"73-20-75-45","Tier 1","Tier 0",0
"15718",11016501242001,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15719",11016501242001," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15720",11016501242001,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15721",11016511200201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15722",11016511200201,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15723",11016511200201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15724",11016511200201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15725",11016511200201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15726",11016511200501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"15727",11016511200501,"Flashlights","Yes",2,350,12,5,"Back-up source of lighting",6,"44-04-97-85","Tier 1","Tier 2",1
"15728",11016511200501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"15729",11016511200501," Radio","Yes",1,900,12,6,"No light available",8,"44-04-97-85","Tier 1","Tier 2",1
"15730",11016511200501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"15731",11016511200506,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15732",11016511200506,"Flashlights","Yes",4,150,12,5,"Back-up source of lighting",36,"66-21-22-79","Tier 1","Tier 3",1
"15733",11016511200506,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15734",11016511200506," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15735",11016511200506,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15736",11016511201001,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15737",11016511201001,"Flashlights","Yes",1,150,12,5,"Back-up source of lighting",9,"54-46-89-58","Tier 1","Tier 3",1
"15738",11016511201001,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15739",11016511201001," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15740",11016511201001,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15741",11016511201201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"15742",11016511201201,"Flashlights","Yes",1,150,12,4,"Back-up source of lighting",10,"70-35-99-48","Tier 1","Tier 2",1
"15743",11016511201201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"15744",11016511201201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"15745",11016511201201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",1
"15746",11016511201801,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15747",11016511201801,"Flashlights","Yes",1,200,12,1,"Back-up source of lighting",2,"20-75-95-64","Tier 0","Tier 0",1
"15748",11016511201801,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15749",11016511201801," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15750",11016511201801,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15751",11016511202401,"Lanterns","Yes",2,1500,8,4,"Back-up source of lighting",6,"19-36-09-64","Tier 0","Tier 0",1
"15752",11016511202401,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15753",11016511202401,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15754",11016511202401," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15755",11016511202401,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",1
"15756",11016511202501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 5","Tier 3",1
"15757",11016511202501,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 5","Tier 3",1
"15758",11016511202501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 5","Tier 3",1
"15759",11016511202501," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 5","Tier 3",1
"15760",11016511202501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 5","Tier 3",1
"15761",11016511202601,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15762",11016511202601,"Flashlights","Yes",2,200,12,12,"Back-up source of lighting",4,"37-84-47-31","Tier 1","Tier 3",1
"15763",11016511202601,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15764",11016511202601," Radio","Yes",1,1500,12,5,"No light available",2,"37-84-47-31","Tier 1","Tier 3",1
"15765",11016511202601,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15766",11016511202701,"Lanterns","Yes",1,300,12,5,"Back-up source of lighting",2,"27-21-05-39","Tier 1","Tier 3",1
"15767",11016511202701,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15768",11016511202701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15769",11016511202701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15770",11016511202701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15771",11016511203101,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15772",11016511203101,"Flashlights","Yes",3,350,6,5,"Back-up source of lighting",2,"42-21-64-08","Tier 1","Tier 3",1
"15773",11016511203101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15774",11016511203101," Radio","Yes",1,3000,12,7,"No light available",4,"42-21-64-08","Tier 1","Tier 3",1
"15775",11016511203101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15776",11016511203301,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15777",11016511203301,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15778",11016511203301,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15779",11016511203301," Radio","Yes",1,3000,12,9,"No light available",3,"74-53-34-70","Tier 1","Tier 0",1
"15780",11016511203301,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15781",11016511203401,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15782",11016511203401,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15783",11016511203401,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15784",11016511203401," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15785",11016511203401,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"15786",11016511203701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15787",11016511203701,"Flashlights","Yes",1,200,2,3,"Back-up source of lighting",3,"41-07-11-79","Tier 1","Tier 3",1
"15788",11016511203701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15789",11016511203701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15790",11016511203701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",1
"15791",11016514360102,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15792",11016514360102,"Flashlights","Yes",1,150,12,2,"Back-up source of lighting",6,"36-98-76-44","Tier 1","Tier 3",0
"15793",11016514360102,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15794",11016514360102," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15795",11016514360102,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15796",11016514360105,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15797",11016514360105,"Flashlights","Yes",1,150,12,6,"Back-up source of lighting",9,"48-02-28-13","Tier 1","Tier 3",0
"15798",11016514360105,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15799",11016514360105," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15800",11016514360105,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15801",11016514360201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15802",11016514360201,"Flashlights","Yes",1,350,12,10,"Back-up source of lighting",2,"04-18-70-44","Tier 0","Tier 2",0
"15803",11016514360201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15804",11016514360201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15805",11016514360201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15806",11016514360501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15807",11016514360501,"Flashlights","Yes",3,1500,12,2,"Back-up source of lighting",6,"16-04-80-52","Tier 1","Tier 3",0
"15808",11016514360501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15809",11016514360501," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15810",11016514360501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15811",11016514360701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15812",11016514360701,"Flashlights","Yes",3,600,8,6,"Back-up source of lighting",6,"83-12-83-43","Tier 1","Tier 3",0
"15813",11016514360701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15814",11016514360701," Radio","Yes",5,1500,12,7,"No light available",10,"83-12-83-43","Tier 1","Tier 3",0
"15815",11016514360701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15816",11016514360801,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15817",11016514360801,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15818",11016514360801,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15819",11016514360801," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15820",11016514360801,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15821",11016514360802,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15822",11016514360802,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15823",11016514360802,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15824",11016514360802," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15825",11016514360802,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15826",11016514361002,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15827",11016514361002,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15828",11016514361002,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15829",11016514361002," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15830",11016514361002,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15831",11016514361101,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15832",11016514361101,"Flashlights","Yes",2,1000,12,6,"Regular source of lighting",12,"90-81-18-33","Tier 0","Tier 2",0
"15833",11016514361101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15834",11016514361101," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15835",11016514361101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15836",11016514361301,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15837",11016514361301,"Flashlights","Yes",1,500,12,7,"Regular source of lighting",2,"17-42-56-31","Tier 1","Tier 0",0
"15838",11016514361301,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15839",11016514361301," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15840",11016514361301,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"15841",11016514362801,"Lanterns","Yes",3,400,12,8,"Back-up source of lighting",9,"89-27-43-48","Tier 1","Tier 2",0
"15842",11016514362801,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15843",11016514362801,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15844",11016514362801," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15845",11016514362801,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15846",11016514363201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15847",11016514363201,"Flashlights","Yes",1,700,12,2,"Back-up source of lighting",2,"43-46-95-71","Tier 1","Tier 2",0
"15848",11016514363201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15849",11016514363201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15850",11016514363201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15851",11016514363202,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 1",0
"15852",11016514363202,"Flashlights","Yes",2,350,12,4,"Back-up source of lighting",6,"23-70-59-68","Tier 0","Tier 1",0
"15853",11016514363202,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 1",0
"15854",11016514363202," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 1",0
"15855",11016514363202,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 1",0
"15856",11016514364201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",0
"15857",11016514364201,"Flashlights","Yes",1,150,12,5,"Back-up source of lighting",9,"01-16-82-61","Tier 0","Tier 3",0
"15858",11016514364201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",0
"15859",11016514364201," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",0
"15860",11016514364201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 3",0
"15861",11016516560201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15862",11016516560201,"Flashlights","Yes",6,1500,12,6,"Back-up source of lighting",12,"63-62-86-92","Tier 1","Tier 2",0
"15863",11016516560201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15864",11016516560201," Radio","Yes",3,3000,12,3,"No light available",6,"63-62-86-92","Tier 1","Tier 2",0
"15865",11016516560201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15866",11016516560401,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15867",11016516560401,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15868",11016516560401,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15869",11016516560401," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15870",11016516560401,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15871",11016516560701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15872",11016516560701,"Flashlights","Yes",1,150,5,5,"Back-up source of lighting",16,"61-57-83-44","Tier 1","Tier 3",0
"15873",11016516560701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15874",11016516560701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15875",11016516560701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15876",11016516560901,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15877",11016516560901,"Flashlights","Yes",1,150,12,7,"Back-up source of lighting",16,"88-49-54-25","Tier 1","Tier 4",0
"15878",11016516560901,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15879",11016516560901," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15880",11016516560901,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15881",11016516561402,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15882",11016516561402,"Flashlights","Yes",1,150,12,6,"Back-up source of lighting",16,"40-36-40-50","Tier 1","Tier 4",0
"15883",11016516561402,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15884",11016516561402," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15885",11016516561402,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 4",0
"15886",11016516561701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15887",11016516561701,"Flashlights","Yes",2,1000,12,6,"Back-up source of lighting",3,"01-35-28-33","Tier 1","Tier 2",0
"15888",11016516561701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15889",11016516561701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15890",11016516561701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15891",11016516561702,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15892",11016516561702,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15893",11016516561702,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15894",11016516561702," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15895",11016516561702,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 2",0
"15896",11016516561705,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15897",11016516561705,"Flashlights","Yes",1,300,12,3,"Back-up source of lighting",4,"51-23-96-44","Tier 1","Tier 3",0
"15898",11016516561705,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15899",11016516561705," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15900",11016516561705,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"15901",11016516561706,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"15902",11016516561706,"Flashlights","Yes",1,800,12,4,"Back-up source of lighting",3,"09-54-34-41","Tier 1","Tier 2",0
"15903",11016516561706,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
