"","hh_id","cs_affd_tier","cs_avbl_tier","cs_conv_tier","cs_exp_tier_hh","cs_safety_tier","hhweight","cs_aggr_tier","elc_cap_tier","elc_durd_tier","elc_dure_tier","elc_rel_tier","elc_qual_tier","elc_leg_tier","elc_sft_tier","elc_aggr_tier","rur","main_src_elec","quintile","connection_fee","toofar"
"3076",11014509500301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3077",11014509500501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"3078",11014509500601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3079",11014509501001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"3080",11014509501101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3081",11014509501201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3082",11014509501301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3083",11014509501701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3084",11014509502101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"3085",11014509502501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"3086",11014509502701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,1
"3087",11014509503501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,1
"3088",11014509503701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",610.961669921875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"3089",11015504480301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3090",11015504480501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 0","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","2nd quintile ",0,0
"3091",11015504480601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"3092",11015504480701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 3","Tier 3",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3093",11015504480703,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 3: Serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 5","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 4","0","National Grid","1st quintile",0,0
"3094",11015504480708,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 4","Tier 3",5,"Tier 5","Tier 3","0","National Grid","2nd quintile ",0,0
"3095",11015504480801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 2","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 2","0","National Grid","5th quintile",0,0
"3096",11015504480802,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 4","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","0","National Grid","4th quintile",0,0
"3097",11015504480803,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 0","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","2nd quintile ",0,0
"3098",11015504481101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 0","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"3099",11015504481102,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 2","Tier 5","Tier 3","Tier 3",5,"Tier 5","Tier 2","0","National Grid","5th quintile",0,0
"3100",11015504481501,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 0","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"3101",11015504481601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 3","Tier 3","0","National Grid","4th quintile",0,0
"3102",11015504481603,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",812.82958984375,"Tier 2","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3103",11015506000601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",1896.59143066406,"Tier 2","Tier 5","Tier 4","Tier 5","Tier 5","Tier 3",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3104",11015506000604,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",162.56591796875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"3105",11015506001102,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",162.56591796875,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"3106",11015506001201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",1896.59143066406,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"3107",11015506002501,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1896.59143066406,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3108",11015506002502,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1896.59143066406,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 4","Tier 3",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3109",11015506003601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",162.56591796875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3110",11015506004701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1896.59143066406,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3111",11015506005301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",162.56591796875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",1,0
"3112",11015506005302,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",162.56591796875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",1,0
"3113",11015506005303,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",162.56591796875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"3114",11015506005304,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",162.56591796875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"3115",11015506006101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",1896.59143066406,"Tier 0","Tier 5","Tier 5","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3116",11015506006604,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",1896.59143066406,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"3117",11015513880501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 2","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"3118",11015513880601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"3119",11015513880701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 0","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"3120",11015513880801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"3121",11015513880901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 3: Serious accidents over the past 12 months",450.181732177734,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"3122",11015513881201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 3: Serious accidents over the past 12 months",450.181732177734,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"3123",11015513881202,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3124",11015513881401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"3125",11015513881402,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,0
"3126",11015513881404,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"3127",11015513881601,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"3128",11015513881701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"3129",11015513881801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"3130",11015513881901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",450.181732177734,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"3131",11016501240201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3132",11016501240301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,1
"3133",11016501240502,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","5th quintile",0,1
"3134",11016501240701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"3135",11016501240702,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,1
"3136",11016501240801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 3: <80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 2","Tier 2","Tier 5",NA,NA,NA,NA,"Tier 2","0","Electric Generator","1st quintile",0,1
"3137",11016501240802,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,1
"3138",11016501241002,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","5th quintile",0,1
"3139",11016501241101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","5th quintile",0,1
"3140",11016501241401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"3141",11016501241501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"3142",11016501241703,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"3143",11016501241901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 3: Serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 1","Tier 2","Tier 5",NA,NA,NA,NA,"Tier 1","0","Electric Generator","1st quintile",0,1
"3144",11016501242001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2868.60009765625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"3145",11016511200201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",211.026412963867,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","1st quintile",0,0
"3146",11016511200501,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 3",5,"Tier 5","Tier 2","Rural","National Grid","2nd quintile ",0,0
"3147",11016511200506,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 1","Tier 5","Tier 4","Tier 5","Tier 3","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"3148",11016511201001,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"3149",11016511201201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",211.026412963867,"Tier 1","Tier 2","Tier 3","Tier 3",NA,NA,NA,NA,"Tier 2","Rural","Electric Generator","2nd quintile ",0,0
"3150",11016511201801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",211.026412963867,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","5th quintile",0,0
"3151",11016511202401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 0","Tier 5","Tier 0","Tier 0","Tier 3","Tier 3",5,"Tier 5","Tier 0","Rural","National Grid","4th quintile",0,0
"3152",11016511202501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 5","Tier 5","Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 5","Tier 5","Tier 3","Tier 3","Tier 4","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"3153",11016511202601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 3: <80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"3154",11016511202701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 4","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"3155",11016511203101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 3","Tier 3",5,"Tier 5","Tier 3","Rural","National Grid","5th quintile",0,0
"3156",11016511203301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",211.026412963867,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",1,0
"3157",11016511203401,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 3: <80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",211.026412963867,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","1st quintile",0,0
"3158",11016511203701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",844.116577148438,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","3rd quintile ",0,0
"3159",11016514360102,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",693.039611816406,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","0","National Grid","1st quintile",0,0
"3160",11016514360105,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",693.039611816406,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","0","National Grid","4th quintile",0,0
"3161",11016514360201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",693.039611816406,"Tier 0","Tier 5","Tier 3","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","0","National Grid","5th quintile",0,0
"3162",11016514360501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",693.039611816406,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 3","Tier 3",5,"Tier 5","Tier 3","0","National Grid","5th quintile",0,0
"3163",11016514360701,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 3: Serious accidents over the past 12 months",693.039611816406,"Tier 1","Tier 5","Tier 3","Tier 3","Tier 4","Tier 3",5,"Tier 5","Tier 3","0","National Grid","5th quintile",0,0
"3164",11016514360801,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",693.039611816406,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","0","National Grid","3rd quintile ",0,0
"3165",11016514360802,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",693.039611816406,"Tier 1","Tier 5","Tier 4","Tier 3","Tier 3","Tier 3",5,"Tier 5","Tier 3","0","National Grid","5th quintile",0,0
"3166",11016514361002,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",693.039611816406,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","0","National Grid","5th quintile",0,0
"3167",11016514361101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 3: Serious accidents over the past 12 months",693.039611816406,"Tier 0","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","0","National Grid","5th quintile",0,0
